file,genre,bpm,score_rythme,score_musicalite,commentaire,version,score_rythme_alt,score_musicalite_alt,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,zcr_mean,spectral_centroid,spectral_bandwidth,spectral_rolloff,rms
audio_degraded/ambient_622735_AMBCnst_Long_ambience_jackhammer_on_street_recorded_from_5th_floor_balcony_in_Sao_Paulo_Brazil__degraded_musicality.wav,,[130.81395349],,,,degraded_musicality,,0.0,-317.55087,178.67197,-50.148064,27.62778,-0.9808323,3.310491,-1.9010513,0.92899126,5.8953724,-9.917534,2.7898827,6.1820707,-2.3368123,0.63033575,0.5905424,0.58245766,0.5645776,0.6043329,0.6194657,0.60233206,0.62298757,0.63449717,0.579418,0.56114423,0.57161564,0.05813789296319678,2140.4124697999996,2348.215762620286,3932.3764263000376,0.020335075
guitar/800695_Acoustic_Guitar_Oneshot_Slice_64.mp3,pop,[165.44117647],40.0,80.0,Wtf,,,,-310.72702,180.44746,6.151784,29.369516,0.44726774,12.598274,0.44253746,2.7693968,0.81427455,-5.0771747,-0.22496602,-11.434271,-6.281639,0.3878579,0.42080358,0.45855886,0.3092884,0.21208492,0.31221244,0.48520753,0.6452248,0.55362797,0.43554077,0.39635807,0.41808638,0.02081580528846154,1443.2752912591652,2309.431414003058,2741.826923076923,0.06800343
ambient/737002_large_meadow_with_nature_sounds_and_nearby_city_background_noises.mp3,,[112.5],,,,,,,-380.63385,107.23155,-49.29894,71.99369,-8.550141,16.393236,3.6146977,15.487954,6.462112,22.33475,-0.38599935,12.444006,7.670141,0.5163596,0.5218703,0.52276874,0.50120515,0.5305478,0.5617366,0.5554357,0.5397179,0.5560123,0.5880478,0.57867926,0.5478041,0.11498883771100023,4050.094651373393,3438.4126328622833,7164.05748954619,0.012275116
audio_degraded/guitar_550973_clean_guitarr_riff.mp3__degraded_rhythm.wav,rock,[112.5],90.0,80.0,Daymn,degraded_rhythm,63.0,80.0,-217.9841,173.01253,-93.59494,27.022547,-26.584883,-14.603254,-9.122436,-15.248969,1.7329429,-13.338349,-9.672172,-12.767031,-8.483493,0.39579162,0.3131925,0.39211634,0.3017163,0.4144178,0.27611235,0.3208712,0.3259177,0.4415912,0.5506844,0.42113093,0.5685033,0.09766988914106145,1559.517399974254,1250.1274761530285,2786.836592178771,0.061952885
guitar/319235_Clean_Electric_Guitar_Loop.mp3,pop,[112.5],50.0,60.0,Saccadé,,,,-261.28543,162.24,-43.550114,41.719063,-24.707716,-30.961018,-13.309417,-7.7235284,-11.6802845,-8.958142,-6.464231,-2.1729343,-2.909263,0.15288112,0.42560488,0.15091616,0.16662179,0.17758682,0.14248905,0.2748445,0.13013287,0.2391881,0.086150065,0.15674089,0.13756777,0.06266149379863813,1249.6356706766724,1327.8823460006479,2582.730423151751,0.09772405
audio_degraded/guitar_60139_Guitar_chord_3__degraded_musicality.wav,simple_note,[312.5],100.0,90.0,W,degraded_musicality,100.0,63.0,-407.29248,162.3955,52.62469,26.581743,18.42121,14.51865,6.043981,-3.8035257,-9.944198,-9.463128,-5.465716,-3.8553286,-6.36167,0.7542569,0.29043436,0.23124968,0.63264215,0.42668027,0.45989075,0.50891024,0.60710126,0.28948352,0.10262554,0.13747853,0.30067837,0.022641821132226982,562.8217273531905,852.1202655336982,983.4967210920771,0.06614773
sfx/629349_2770_1-FP-SWOOSH-SW-TMc_78_F#4.aif.mp3,ambient,[287.109375],100.0,100.0,Bizarre,,,,-378.50058,-11.184102,-47.607616,13.910701,-23.419725,10.112241,-7.638801,11.168858,-8.011688,12.554781,-17.259567,11.1667795,-17.037336,0.5654846,0.57279193,0.5715153,0.5660605,0.53942484,0.5543603,0.5728864,0.53818285,0.64975303,0.6865683,0.5885981,0.54749894,0.2981579350490196,7747.903445291491,4798.359969437455,13723.405905330883,0.031731613
voice/507400_VocalTraining_2_(Still_getting_used_to_the_sound_of_my_own_voice).mp3.mp3,voice,[143.5546875],80.0,0.0,Monotone,,,,-379.6388,145.21008,14.57201,31.299265,9.386329,23.483667,-17.303553,1.6914562,-11.137537,-1.4308811,-4.204226,-12.032024,2.7062976,0.370384,0.43619967,0.5012868,0.5288213,0.51792043,0.53003675,0.5802946,0.58881235,0.5242593,0.4522032,0.424803,0.3841376,0.052394953820522776,2446.4388067350487,3259.58461479657,5218.837041440217,0.030713273
audio_degraded/drums_457378_kick_17__degraded_rhythm.wav,,[95.703125],,,,degraded_rhythm,0.0,,-67.22886,99.41849,-2.4112964,49.547108,-9.669561,21.535545,-5.650813,18.506117,-7.3707204,17.967516,-6.041011,14.898009,-7.2651377,0.71129817,0.7699029,0.857234,0.7819022,0.70414823,0.72402406,0.7224931,0.60905844,0.5584823,0.5772231,0.588594,0.60406584,0.09220805921052631,4526.136451248488,4798.973765751899,10017.850534539473,0.18030797
audio_degraded/guitar_616238_45__degraded_rhythm.wav,simple_note,[135.99917763],100.0,100.0,100,degraded_rhythm,70.0,100.0,-701.15326,136.52625,73.181526,55.05916,16.123934,21.1047,-2.739554,5.6462646,-6.7393384,1.1646549,-7.401985,-5.1598415,-10.655791,0.27922663,0.2660295,0.15030819,0.3672098,0.87566996,0.6631297,0.21630022,0.3066109,0.612812,0.8934169,0.6965715,0.4279326,0.0183988999083991,1831.187859843254,3522.554880633587,3844.684230112035,0.0036596155
audio_degraded/ambient_622735_AMBCnst_Long_ambience_jackhammer_on_street_recorded_from_5th_floor_balcony_in_Sao_Paulo_Brazil__degraded_rhythm.wav,,[130.81395349],,,,degraded_rhythm,0.0,,-304.80884,166.36807,-48.92527,28.318167,-3.5696135,3.1355426,-3.1689944,4.0475955,0.4514188,-7.8085313,9.02949,1.4409715,-2.5117762,0.53903526,0.552594,0.61868787,0.5763232,0.57560843,0.5566786,0.5964091,0.5937401,0.57676905,0.61227846,0.62219906,0.5707549,0.06534054374766181,2396.908540841294,2607.3498941510675,4408.281893004115,0.020780796
audio_degraded/drums_457378_kick_17__degraded_musicality.wav,,[117.45383523],,,,degraded_musicality,,0.0,-68.79482,118.91886,-6.763649,68.44253,-7.4422274,32.094154,-7.6399946,26.573524,-8.980664,18.987207,-6.3422127,15.289362,-2.2824957,0.89811045,0.84197545,0.8426181,0.81116754,0.68878394,0.5506736,0.49559876,0.5185758,0.61381197,0.6879564,0.81536245,0.9204891,0.03274167239010989,3294.4387274058977,4104.067056923235,7766.387469951923,0.33506778
guitar/47862_D#_min.mp3,pop,[80.35714286],100.0,100.0,Pop D min,,,,-185.74048,122.36663,-52.070282,95.15923,1.8653071,-7.1327596,10.081654,4.1659775,-11.006136,-15.9768505,-6.811246,-5.0927515,-12.233507,0.035958864,0.118936226,0.5301758,0.99623966,0.6734658,0.19531016,0.12684111,0.0794184,0.061499156,0.13701217,0.33831984,0.17140117,0.075205646494709,1626.6859768844813,1599.81358789354,3415.3025793650795,0.16606861
audio_degraded/piano_665803_Piano_in_11_8_099__degraded_rhythm.wav,classical,[101.33272059],70.0,90.0,Ouahh,degraded_rhythm,49.0,90.0,-626.7545,72.08041,17.141762,1.4410503,5.7684474,14.370868,22.27738,22.001348,12.89657,1.6449721,-2.0274045,4.9711003,13.567003,0.23609243,0.23583543,0.31717515,0.669765,0.31888607,0.28170615,0.46965086,0.27012274,0.24065891,0.25079167,0.2743822,0.23353006,0.044295654296875,2174.588241907761,3271.9518205378217,3944.3983154296875,0.005061137
audio_degraded/guitar_8467_CMj7_thin_strs__degraded_rhythm.wav,simple_note,[120.18531977],100.0,100.0,simple,degraded_rhythm,70.0,100.0,-542.0901,36.25294,23.460762,17.878809,12.553993,8.852881,6.35659,3.345122,0.23442021,-3.0026114,-5.4159937,-6.860076,-7.024969,0.6531831,0.26539552,0.12888342,0.19358277,0.32166603,0.36490077,0.43607646,0.57483,0.5508682,0.5422592,0.7275121,0.74353284,0.028194814727321816,3359.3369046253724,4353.688974666736,7495.694055413067,0.007875065
audio_degraded/guitar_47866_F_min__degraded_rhythm.wav,pop,[187.5],100.0,100.0,Pop F min,degraded_rhythm,70.0,100.0,-197.45277,145.96243,-44.142273,100.10512,14.531502,5.9793744,11.497292,-3.6509333,7.448028,6.1818905,4.3415484,0.5716261,-4.6327047,0.9232499,0.60490483,0.26869845,0.1907233,0.3146409,0.5541795,0.308475,0.17575043,0.18637021,0.14985296,0.1787746,0.5901056,0.04693293167372881,1187.7090086059125,1458.8339903347578,2830.5250264830506,0.1873479
guitar/490955_gtr_clean_545.mp3,rock,[112.5],90.0,90.0,Clean riff,,,,-252.04472,109.25181,-129.79497,69.00155,-32.620632,-3.3249822,-11.617617,-26.88298,2.3431334,-12.28407,-11.6643505,-3.4543076,-17.217873,0.23993112,0.30054024,0.24283953,0.5556182,0.47109756,0.199396,0.49384353,0.26906762,0.3726157,0.29905197,0.21224189,0.35767096,0.1869385945048309,2370.88595648066,1329.7927745989723,3890.908061594203,0.079429224
audio_degraded/guitar_800690_Acoustic_Guitar_Oneshot_Slice_59__degraded_rhythm.wav,simple_note,[137.19512195],100.0,100.0,Noice,degraded_rhythm,70.0,100.0,-356.55408,170.38622,35.185715,4.099987,4.337448,0.93884045,-4.52981,0.037369713,3.5194488,-1.1681497,-3.3016665,-6.8944807,-11.351412,0.017772408,0.011548683,0.011468903,0.018586366,0.026518816,0.0397538,0.06339293,0.11903976,0.6113728,0.97536445,0.304441,0.043922473,0.018787560096153847,1082.731610971113,2034.1888354678642,1539.6634615384614,0.119419016
audio_degraded/voice_507399_VocalTraining_3__Nobody_likes_the_sound_of_their_own_voice_.mp3__degraded_rhythm.wav,voice,[105.46875],80.0,0.0,Monotone,degraded_rhythm,56.0,0.0,-400.7388,133.4899,15.065737,15.579094,-9.462904,23.360588,-12.622583,8.465265,-12.262707,-3.5954492,-1.9021391,-8.433924,2.2679598,0.41130164,0.44690585,0.52062625,0.50753736,0.5166695,0.527562,0.4992178,0.48198196,0.44284537,0.4058786,0.41406986,0.42543086,0.08523699520876113,3078.9483954566285,3481.3611137902963,6016.2826256096,0.020983767
audio_degraded/synth_661112_Synth_Bass_Loop_11__degraded_rhythm.wav,electronic,[206.71875],100.0,100.0,Ouahhh,degraded_rhythm,70.0,100.0,-351.8861,141.71152,22.064762,14.421076,15.194072,10.283231,10.161653,6.5349636,6.269645,5.1422358,4.7896953,4.3269167,3.647042,0.8097985,0.7998808,0.7749988,0.7744881,0.7935194,0.7777508,0.73860353,0.7399602,0.7381331,0.77615243,0.76980686,0.77877796,0.00908762180267966,1241.4296016617322,2029.7884998712104,2705.5250123705846,0.15384032
audio_degraded/voice_254284_Vocal_Aaahh_Male_Voice__degraded_rhythm.wav,voice,[244.56521739],0.0,0.0,Ahhh,degraded_rhythm,0.0,0.0,-166.58807,124.05124,-37.21727,28.98253,-35.496143,16.439528,-13.964516,1.5087984,-19.612959,-3.3493838,-10.467985,2.8973598,2.2021477,0.4240168,0.44874105,0.42529786,0.37259412,0.33026055,0.29514858,0.26950353,0.31319925,0.42423743,0.42136535,0.2800509,0.32946548,0.06272345074152542,3371.165480728445,3776.9775848841114,7347.457627118644,0.13491088
audio_degraded/guitar_500745_Chopped_Electric_Guitar_Riff__degraded_rhythm.wav,pop,[96.98275862],40.0,50.0,Wtf,degraded_rhythm,28.0,50.0,-273.31494,154.27632,-35.697865,6.1696987,-18.182829,-13.737481,-16.73314,-1.6896102,-9.395791,-2.3804836,-10.192447,-3.6724365,-14.141956,0.20881698,0.18209918,0.36195672,0.2986833,0.32513314,0.4171093,0.30430838,0.5454624,0.48350832,0.32361463,0.31087938,0.40920612,0.0734352289244186,1438.3894166419545,1621.639400512586,2596.9542811839324,0.054692056
audio_degraded/guitar_800699_Acoustic_Guitar_Oneshot_Slice_68__degraded_musicality.wav,jazz,[80.35714286],60.0,80.0,Bossa,degraded_musicality,60.0,56.0,-354.1769,170.1263,30.62282,28.794903,19.61355,17.83873,18.384813,8.281796,6.7488165,5.620204,7.4222403,2.0639076,-2.5815163,0.44231,0.4845517,0.3492472,0.27412632,0.37616977,0.6000869,0.8128461,0.9183696,0.82704014,0.6552832,0.5602693,0.4873534,0.010061743951612903,822.3913534786188,1782.4884484252216,1156.3004032258063,0.10792848
piano/528006_A#_-_Piano_Chord.mp3,simple_note,[120.18531977],100.0,100.0,Piano,,,,-563.6987,56.206318,1.2605389,-1.342949,-6.5830164,-19.24244,-21.187918,-21.675894,-20.544193,-19.170706,-16.924444,-6.3095016,3.327974,0.038803846,0.08698606,0.3121624,0.12751508,0.029452728,0.04851033,0.033288818,0.0194375,0.027487237,0.30781505,0.87246543,0.36351356,0.04415592510880077,1801.440393195529,2335.0694390236354,3464.5132865389264,0.021167928
audio_degraded/ambient_726427_20240302_-_05_-_H5_-_MSH-6_-_Sounds_of_the_city_park__degraded_musicality.wav,,[112.34714674],,,,degraded_musicality,,0.0,-397.09302,137.65678,-42.082787,28.568525,-7.451721,22.9385,-13.135881,27.284592,-4.6759815,14.06019,-4.6233215,13.620357,-0.5747222,0.512509,0.50130886,0.49606416,0.5253151,0.5723058,0.60531217,0.59595865,0.588118,0.61559343,0.6214475,0.57831615,0.53451324,0.08778933058746775,3140.220028799129,3487.0887441176924,5941.418825387883,0.007282769
audio_degraded/synth_661112_Synth_Bass_Loop_11__degraded_musicality.wav,electronic,[129.19921875],100.0,100.0,Ouahhh,degraded_musicality,100.0,70.0,-351.40997,147.97018,27.834784,15.123564,16.677341,10.100496,10.978628,7.7949276,6.779612,5.834471,4.6658263,4.683438,4.0465355,0.80127966,0.8196883,0.8464331,0.8413736,0.8364629,0.8016361,0.7863111,0.79088837,0.7964823,0.7869674,0.7665376,0.7780784,0.008126129661339422,1094.8540389155519,1812.15070242851,2387.924068921233,0.15781692
guitar/47868_G_min.mp3,pop,[80.35714286],100.0,100.0,Pop G min,,,,-166.73427,147.11348,-59.719193,101.29238,6.829303,-4.0368843,7.988082,0.15142076,13.901197,4.2565722,-7.0337973,-11.994222,-4.113271,0.1488763,0.40169638,0.67029244,0.3283955,0.12471016,0.23829429,0.5436286,0.82723343,0.5737899,0.42438784,0.42956895,0.19979212,0.07348763368983957,1425.8835412421636,1533.5922168746204,3262.0738636363635,0.17652309
audio_degraded/synth_208498_Analog_Synth_01_E__degraded_musicality.wav,ambient,[216.34615385],100.0,100.0,Bizarre,degraded_musicality,100.0,70.0,-517.1652,45.302464,-4.6556654,-3.3462694,-9.383286,-11.816943,-11.42824,-4.633987,2.4659503,4.8462625,0.31738433,-3.4267209,-3.9476538,0.57451737,0.44786784,0.4997923,0.5020075,0.5064641,0.53375995,0.5998007,0.6670762,0.67671454,0.60414463,0.69347125,0.87881327,0.024124710648148147,3614.332502279885,4701.533009555929,8293.836805555555,0.01530858
audio_degraded/guitar_616241_48__degraded_musicality.wav,simple_note,[156.60511364],100.0,100.0,100,degraded_musicality,100.0,70.0,-724.6913,108.17589,56.350452,53.305813,16.243572,25.859549,5.596056,12.983727,2.7976735,6.093068,1.1955582,-2.6871846,-4.3336244,0.6515474,0.37205982,0.16126205,0.0931638,0.28133124,0.48384342,0.39669445,0.3942495,0.6073325,0.7654754,0.95243007,0.8385382,0.0185506786227422,2488.8169961861213,3932.8979193634545,5740.278151939655,0.00272067
guitar/248176_E_String_03.mp3,simple_note,[122.2826087],100.0,100.0,E,,,,-580.1546,69.776596,56.40321,42.004284,30.488174,22.67103,17.154192,12.33806,8.231689,5.911809,5.334593,5.3354697,4.905282,0.014663597,0.013525591,0.15098476,0.4797191,0.98800266,0.45070797,0.09007948,0.0080271205,0.0066064415,0.0023328818,0.013013471,0.033002835,0.01496823489010989,562.0645469830582,1360.4686854352612,611.3324175824176,0.023134355
audio_degraded/guitar_8400_Clean_G_harm__degraded_musicality.wav,simple_note,[120.18531977],100.0,100.0,simple,degraded_musicality,100.0,70.0,-567.4873,16.654121,8.2631035,3.7565916,0.94080096,-0.22198059,-0.88341594,-1.7307198,-2.4764147,-3.4361663,-4.2142963,-4.8916426,-5.078136,0.33833134,0.33269855,0.32272843,0.35109827,0.5629366,0.91812474,0.70823026,0.42232296,0.37227207,0.36454946,0.33600062,0.30688918,0.19620748666616586,5862.142679697019,4912.664402691023,10666.337585449219,0.005371688
audio_degraded/guitar_333247_Les_Paul__degraded_musicality.wav,jazz,[49.34210526],75.0,90.0,Ouahhh,degraded_musicality,75.0,63.0,-382.9989,119.986725,-24.645027,-16.558384,12.013135,-15.107932,-25.66185,-14.480364,-10.530909,-8.298632,-9.570551,-14.1099,-10.222253,0.16991086,0.106182985,0.1543486,0.069683366,0.18912432,0.50268584,0.28295955,0.3825644,0.16393837,0.13804242,0.09436833,0.09412356,0.05197534063981043,928.4968502958111,836.4321127407302,1619.797837677725,0.06578379
audio_degraded/percussion_455503_Congas_Conga_Open__degraded_musicality.wav,simple_note,[120.18531977],100.0,100.0,simple,degraded_musicality,100.0,70.0,-592.90137,73.61649,44.90414,34.43707,21.907074,13.803726,8.161445,3.2509933,-2.4882755,-5.458808,-8.013998,-6.11429,-4.6735086,0.26391664,0.80066824,0.8832183,0.62623835,0.3490396,0.32654533,0.2829429,0.26057255,0.22116885,0.22057302,0.1671993,0.12275499,0.023953419811320754,2758.3475564046894,3912.327763742867,6020.155420843161,0.016675094
percussion/620243_bongo_lefthand_fingerroll_lowdrum.flac.mp3,latino,[122.2826087],90.0,90.0,Drums,,,,-504.15936,103.16501,11.230142,16.652647,8.75797,7.841165,5.2351604,5.750121,-1.592897,1.5952404,-7.352939,-2.6597111,-5.89356,0.6229157,0.6529311,0.6847864,0.68816453,0.50282234,0.36312583,0.3484392,0.30844867,0.36105952,0.49729943,0.65184504,0.6382908,0.05996732622663552,4824.398094027642,5492.8917733791895,11589.734228971962,0.00791018
audio_degraded/guitar_8392_Clean_E1st_harm__degraded_rhythm.wav,simple_note,[120.18531977],100.0,100.0,simple,degraded_rhythm,70.0,100.0,-621.5709,28.111933,8.1100235,3.5332265,-1.7745211,-4.073383,-5.347168,-6.028425,-5.828718,-2.6664674,2.747458,7.8523917,11.438704,0.18923952,0.15148841,0.14381139,0.3626896,0.88425595,0.34905583,0.22187522,0.22323482,0.1917634,0.18554658,0.24720745,0.2337959,0.12585057967748398,4900.825576283035,4710.366752488425,9661.541043795072,0.0055080005
guitar/351177_Bb_110BPM_amp.mp3,pop,[156.60511364],50.0,80.0,Mauvais rythme,,,,-207.71759,245.89787,-65.51957,22.409824,50.698772,-11.910147,4.493326,4.652116,-10.713071,5.187373,-3.941503,-17.382193,-2.8959029,0.3302816,0.19408743,0.2583043,0.21403328,0.33797845,0.5512463,0.31177482,0.25299928,0.36375168,0.5939732,0.9448419,0.5928996,0.03403099547041223,1251.7320418598024,1320.4475580473775,2646.7227367644614,0.16935289
audio_degraded/synth_208500_Analog_Synth_01_F__degraded_musicality.wav,ambient,[312.5],100.0,100.0,Bizarre,degraded_musicality,100.0,70.0,-497.79852,34.15681,-4.320311,-3.684142,-8.246998,-10.607898,-8.808822,-2.2012925,2.8519952,3.0050747,-1.6656526,-4.6361613,-3.5073369,0.8159108,0.51668304,0.48691425,0.51891094,0.5248073,0.5330168,0.55702114,0.6051189,0.65337455,0.61338127,0.58489156,0.7061104,0.04304026594065657,4312.421022719139,4969.966872246351,9541.429924242424,0.015148125
audio_degraded/guitar_562996_Relax_guitar__degraded_musicality.wav,pop,[133.92857143],80.0,80.0,Wtf,degraded_musicality,80.0,56.0,-273.94266,91.49144,-10.665566,48.33711,-14.439445,21.247274,-23.624573,13.441849,-34.06027,-0.8084962,-24.871004,-6.654679,-25.514944,0.20752199,0.25583622,0.6599227,0.43609646,0.58532214,0.23281068,0.2666225,0.53507626,0.39942795,0.48240024,0.3531196,0.4966314,0.10039424189814815,2407.7861777200897,2527.816372389975,5384.548611111111,0.045256734
audio_degraded/guitar_47867_G__min__degraded_rhythm.wav,pop,[187.5],100.0,100.0,Pop G min,degraded_rhythm,70.0,100.0,-219.60309,140.77693,-36.909126,99.38181,19.654057,-13.077892,9.358373,-0.468026,12.728575,5.9067435,-10.015827,-14.042722,-6.4012733,0.10669606,0.075448856,0.27273583,0.59533095,0.3855047,0.15496808,0.20855875,0.41871586,0.82021,0.62560284,0.31770232,0.23233598,0.04003483495670996,1149.3481104820055,1422.4225925762948,2773.538961038961,0.17466462
audio_degraded/voice_316458_Human_Evil_14__degraded_rhythm.wav,voice,[216.34615385],0.0,0.0,Voice,degraded_rhythm,0.0,0.0,-312.64935,144.46838,-7.537106,-3.3937776,-8.12573,15.039082,-20.323963,-1.9086043,21.731785,5.8250017,-5.828581,-1.5355933,4.9427924,0.28289944,0.32281116,0.43005586,0.51441693,0.59150845,0.5119737,0.46041307,0.46069106,0.39530268,0.26987442,0.26951405,0.30058613,0.039922917930825245,2029.7792260661845,3060.536986157054,3359.7542475728155,0.064985126
piano/528009_Bm_-_Piano_Chord.mp3,simple_note,[120.18531977],100.0,100.0,Piano,,,,-550.0043,47.653336,-0.42560488,-4.4997754,-11.42527,-24.9205,-23.94284,-21.337078,-18.605202,-10.549789,-4.9228363,-1.5155736,5.8229623,0.2425208,0.16504258,0.6830632,0.2585385,0.01503046,0.03262732,0.13525733,0.046759505,0.012880277,0.022685312,0.19716695,0.64607024,0.038564774238394585,1357.474747662763,1773.9298135807232,2498.3930163503387,0.023336217
audio_degraded/guitar_47865_F__min__degraded_rhythm.wav,pop,[96.98275862],100.0,100.0,F min,degraded_rhythm,70.0,100.0,-206.04031,150.76685,-51.579243,102.784874,7.8229165,-2.188694,3.8813555,-6.2004395,12.509997,11.656645,1.1907111,-10.065287,-10.9579,0.3740644,0.858794,0.4219639,0.24301794,0.2725711,0.5143611,0.82658017,0.5030805,0.36705357,0.35454696,0.2321661,0.16392978,0.0615379204184322,1295.8871460211656,1478.1054729572675,3005.809719279661,0.1519572
audio_degraded/guitar_60139_Guitar_chord_3__degraded_rhythm.wav,simple_note,[281.25],100.0,90.0,W,degraded_rhythm,70.0,90.0,-405.11258,160.71542,43.84763,20.933496,13.5295105,9.797996,1.4651511,-4.521614,-4.7515264,0.10563165,1.442315,-3.1430752,-9.189522,0.07886715,0.28650492,0.68685675,0.2613614,0.1667062,0.4606027,0.3657143,0.3700951,0.6623954,0.85448754,0.3726755,0.11067162,0.023958445004288165,560.472891021267,929.6841941521176,951.9725557461406,0.055669695
audio_degraded/guitar_47868_G_min__degraded_rhythm.wav,pop,[187.5],100.0,100.0,Pop G min,degraded_rhythm,70.0,100.0,-203.67879,141.45149,-52.885384,100.693146,9.990278,-4.3348475,10.056386,0.9168106,13.888271,3.1930885,-5.384819,-8.921786,-5.5927067,0.16994265,0.4923279,0.72925776,0.4077459,0.130109,0.22080822,0.49269727,0.7229884,0.5019251,0.36357236,0.3744105,0.16464463,0.06333258213141026,1360.3698138790046,1528.3929331985507,3208.4835737179487,0.13793062
